Aaapai;Ano;Apf;Apreensao Drogas Sem Autor;Cmba;Cmp;Furto Bicicleta;Mcirc;Mes;Mes Ano;Munic;Mês (Nome);Posse Drogas;Regiao;Roubo Bicicleta;Trafico Drogas;Aisp;Ameaca;Apreensao Drogas;Cisp;Cvli;Encontro Cadaver;Encontro Ossada;Estelionato;Estupro;Extorsao;Fase;Furto Celular;Furto Coletivo;Furto Transeunte;Furto Veiculos;Hom Culposo;Hom Doloso;Hom Por Interv Policial;Latrocinio;Lesao Corp Culposa;Lesao Corp Dolosa;Lesao Corp Morte;Letalidade Violenta;Outros Furtos;Outros Roubos;Pessoas Desaparecidas;Pol Civis Mortos Serv;Pol Militares Mortos Serv;Recuperacao Veiculos;Registro Ocorrencias;Risp;Roubo Apos Saque;Roubo Banco;Roubo Carga;Roubo Celular;Roubo Comercio;Roubo Conducao Saque;Roubo Cx Eletronico;Roubo Em Coletivo;Roubo Residencia;Roubo Rua;Roubo Transeunte;Roubo Veiculo;Sequestro;Sequestro Relampago;Tentat Hom;Total Furtos;Total Roubos
1;2018;29;0;2;20;2;3302858;9;2018m09;Mesquita;Setembro;1;Baixada Fluminense;0;17;20;41;18;53;2;0;0;16;5;2;3;3;2;23;16;1;2;2;0;34;67;0;4;49;19;2;0;0;12;578;3;2;0;4;21;2;0;0;12;0;125;92;32;0;1;6;95;184
15;2018;38;0;0;10;0;3305109;7;2018m07;São João de Meriti;Julho;0;Baixada Fluminense;0;23;21;141;23;64;10;1;0;67;8;3;3;16;9;27;32;2;10;0;0;43;163;0;10;84;75;12;0;0;84;1537;3;3;0;25;78;13;0;0;56;3;383;249;154;0;1;9;168;656
8;2018;9;0;0;6;0;3302502;6;2018m06;Magé;Junho;2;Baixada Fluminense;0;2;34;34;4;66;4;0;0;13;4;2;3;5;1;5;6;1;4;2;0;29;62;0;6;27;15;8;0;0;2;343;3;1;0;1;18;1;0;0;1;2;64;45;10;0;2;6;44;94
0;2018;12;3;0;10;0;3302270;5;2018m05;Japeri;Maio;1;Baixada Fluminense;0;7;24;24;11;63;0;0;1;4;6;0;3;1;1;1;8;3;0;5;0;9;30;0;5;20;10;3;0;0;8;213;3;0;0;3;1;0;0;0;1;0;19;17;7;0;0;2;31;39
13;2018;54;0;0;4;5;3303500;7;2018m07;Nova Iguaçu;Julho;0;Baixada Fluminense;0;24;20;85;24;56;10;0;1;27;8;2;3;7;6;4;14;1;10;5;0;27;128;0;15;38;37;13;0;0;28;839;3;0;0;3;34;3;0;0;18;0;170;118;72;0;0;24;74;285
5;2018;18;0;0;25;0;3302007;8;2018m08;Itaguaí;Agosto;0;Baixada Fluminense;0;5;24;26;5;50;8;3;3;17;3;0;3;9;3;4;3;3;8;4;0;17;33;0;12;42;11;2;0;0;35;435;3;2;0;2;22;4;0;0;6;2;82;54;30;0;0;12;61;133
0;2019;0;0;0;5;2;3301850;1;2019m01;Guapimirim;Janeiro;0;Baixada Fluminense;0;1;34;21;1;67;1;0;0;7;2;0;3;0;0;2;1;0;1;0;0;10;37;0;1;35;3;0;0;0;2;172;3;0;0;1;2;0;0;0;1;1;12;9;4;0;0;2;40;21
1;2019;21;0;1;6;2;3303203;1;2019m01;Nilópolis;Janeiro;0;Baixada Fluminense;0;5;20;62;5;57;0;0;0;30;3;0;3;4;0;15;10;0;0;0;0;12;62;0;0;44;27;3;0;0;20;586;3;0;0;3;25;3;0;0;4;1;142;113;52;0;0;1;75;228
1;2019;17;0;1;11;1;3305554;1;2019m01;Seropédica;Janeiro;1;Baixada Fluminense;0;2;24;30;2;48;0;0;0;3;3;0;3;2;0;4;8;5;0;0;0;32;49;0;0;17;21;2;0;0;18;328;3;0;0;2;6;1;0;0;9;3;52;37;21;0;0;1;32;100
3;2019;3;1;0;4;0;3303609;1;2019m01;Paracambi;Janeiro;0;Baixada Fluminense;0;4;24;23;5;51;0;0;0;14;1;0;3;2;0;1;4;0;0;0;0;3;25;0;0;12;2;2;0;0;3;143;3;1;0;2;0;0;0;0;0;0;4;4;3;0;0;1;19;12
2;2019;25;0;0;14;0;3302502;1;2019m01;Magé;Janeiro;0;Baixada Fluminense;0;15;34;42;15;65;1;0;0;5;10;1;3;7;1;6;7;1;1;2;0;4;47;0;3;24;5;3;0;0;21;301;3;1;0;1;10;1;0;0;5;0;35;20;13;0;0;7;45;56
0;2019;7;0;1;11;1;3304144;1;2019m01;Queimados;Janeiro;0;Baixada Fluminense;0;1;24;35;1;55;8;0;0;12;8;1;3;9;5;3;8;0;8;1;0;16;51;0;9;21;5;6;0;0;12;369;3;1;0;2;31;3;0;0;2;7;82;49;27;0;0;4;47;127
5;2019;31;0;0;3;0;3302858;1;2019m01;Mesquita;Janeiro;0;Baixada Fluminense;0;13;20;76;13;53;3;0;0;31;1;2;3;7;2;11;21;1;3;0;0;16;83;0;3;42;23;4;0;0;15;693;3;3;0;6;32;3;0;0;33;1;199;134;29;0;0;5;83;264
7;2019;17;0;0;9;0;3301702;1;2019m01;Duque de Caxias;Janeiro;0;Baixada Fluminense;0;10;15;44;10;62;11;0;0;10;3;2;3;6;3;7;15;2;11;3;0;12;57;0;14;27;14;4;0;0;23;506;3;3;0;18;17;7;0;0;13;1;124;94;45;0;0;3;58;212
3;2019;2;0;0;6;0;3301850;2;2019m02;Guapimirim;Fevereiro;1;Baixada Fluminense;0;2;34;18;3;67;2;0;0;1;3;0;3;1;0;0;4;0;2;0;0;6;17;0;2;26;4;2;0;0;5;133;3;0;0;1;1;1;0;0;0;0;5;4;8;0;0;1;31;19
1;2019;14;1;0;4;2;3303609;2;2019m02;Paracambi;Fevereiro;3;Baixada Fluminense;0;6;24;26;10;51;0;0;0;6;0;1;3;7;0;0;2;0;0;0;0;5;19;0;0;17;2;0;0;0;2;148;3;0;0;0;4;1;0;0;1;0;12;7;4;0;0;1;28;19
1;2019;8;1;0;7;0;3302270;2;2019m02;Japeri;Fevereiro;0;Baixada Fluminense;0;6;24;27;7;63;2;0;0;2;1;1;3;5;0;3;4;0;2;3;0;2;35;0;5;20;9;3;0;0;11;233;3;0;0;0;4;1;0;0;0;2;29;25;13;0;0;4;32;54
2;2019;14;0;0;9;0;3304144;2;2019m02;Queimados;Fevereiro;0;Baixada Fluminense;0;4;24;29;4;55;8;0;0;17;8;0;3;2;1;5;18;1;8;9;0;16;33;0;17;30;7;5;0;0;7;318;3;0;0;4;6;6;0;0;10;3;50;34;15;0;0;8;56;85
6;2019;12;1;1;20;6;3302502;2;2019m02;Magé;Fevereiro;4;Baixada Fluminense;0;11;34;23;15;65;2;0;0;18;3;1;3;5;2;5;1;0;2;2;0;2;32;0;4;28;2;0;0;0;2;257;3;1;0;2;9;1;0;0;2;0;28;17;2;0;0;0;47;36
4;2019;21;1;0;5;1;3302858;2;2019m02;Mesquita;Fevereiro;0;Baixada Fluminense;0;10;20;52;11;53;1;0;0;16;6;0;3;8;2;4;14;1;1;0;0;34;68;0;1;40;18;7;0;0;21;605;3;1;0;1;22;5;0;0;9;0;169;138;34;0;0;5;69;228
20;2019;73;0;5;6;2;3303500;2;2019m02;Nova Iguaçu;Fevereiro;0;Baixada Fluminense;0;33;20;88;33;56;8;0;0;25;7;1;3;2;5;6;19;2;8;11;0;21;101;0;19;38;20;9;0;0;29;734;3;1;0;12;20;2;0;0;39;0;171;112;42;0;0;18;72;248
0;2019;1;0;0;6;0;3301702;2;2019m02;Duque de Caxias;Fevereiro;0;Baixada Fluminense;0;2;15;21;2;61;3;0;0;4;1;0;3;2;0;1;6;1;3;0;0;8;21;0;3;15;4;1;0;0;3;141;3;1;0;2;1;0;0;0;1;1;20;18;13;0;0;1;24;41
2;2019;19;0;2;5;3;3303203;2;2019m02;Nilópolis;Fevereiro;1;Baixada Fluminense;0;3;20;33;4;57;1;0;0;31;9;2;3;12;3;10;7;3;1;0;0;13;68;0;1;51;34;2;0;0;10;592;3;1;0;2;28;3;0;0;5;1;177;144;46;0;0;1;86;264
7;2019;35;0;1;39;1;3301702;2;2019m02;Duque de Caxias;Fevereiro;0;Baixada Fluminense;0;13;15;130;13;59;10;0;0;89;4;4;3;19;10;54;48;1;10;2;0;41;131;0;12;139;122;7;0;0;167;1941;3;2;0;54;93;7;0;0;45;0;408;270;192;0;0;6;271;785
2;2019;16;0;1;8;3;3302502;2;2019m02;Magé;Fevereiro;1;Baixada Fluminense;0;4;34;40;5;66;3;0;0;16;2;0;3;3;2;3;13;2;3;1;0;16;48;0;4;34;11;5;0;0;4;330;3;2;0;2;10;2;0;0;4;0;45;31;6;0;0;5;58;68
0;2019;8;2;1;3;0;3302270;3;2019m03;Japeri;Março;0;Baixada Fluminense;0;5;24;18;7;63;3;0;0;5;2;0;3;2;0;4;4;0;3;4;0;5;40;0;7;8;4;4;0;0;9;223;3;0;0;0;10;0;0;0;2;0;38;26;7;0;0;3;18;49
3;2019;8;0;0;4;0;3301850;3;2019m03;Guapimirim;Março;2;Baixada Fluminense;0;3;34;33;5;67;1;0;0;3;6;0;3;2;0;0;1;5;1;1;0;4;38;0;2;14;1;0;0;0;6;154;3;0;0;0;2;0;0;0;0;0;8;6;6;0;0;2;17;15
1;2019;14;0;0;16;0;3302007;3;2019m03;Itaguaí;Março;2;Baixada Fluminense;0;4;24;42;6;50;3;0;0;13;9;0;3;7;2;8;9;1;3;2;0;15;39;0;5;45;7;2;0;0;13;338;3;0;0;0;13;0;0;0;4;1;45;28;15;0;0;7;71;68
5;2019;32;0;0;6;2;3302858;3;2019m03;Mesquita;Março;2;Baixada Fluminense;0;14;20;55;16;53;5;0;0;20;4;0;3;5;3;2;13;2;5;1;0;21;63;0;6;47;25;5;0;0;37;633;3;0;0;4;39;5;0;0;20;1;172;113;36;0;0;1;72;243
1;2019;36;0;1;7;4;3303500;3;2019m03;Nova Iguaçu;Março;1;Baixada Fluminense;0;5;20;124;6;58;13;0;0;24;10;1;3;10;2;6;36;4;13;1;0;32;185;0;14;56;24;7;0;0;31;1083;3;0;0;9;70;9;0;0;28;2;248;150;124;0;0;10;114;416
15;2019;47;0;2;5;2;3303500;3;2019m03;Nova Iguaçu;Março;0;Baixada Fluminense;0;21;20;93;21;56;7;0;0;22;13;3;3;4;3;7;20;2;7;2;0;41;98;0;9;46;30;11;0;0;27;831;3;0;0;15;39;3;0;0;24;3;200;137;65;0;0;8;82;316
2;2019;20;0;0;7;1;3301702;3;2019m03;Duque de Caxias;Março;0;Baixada Fluminense;0;7;15;37;7;62;6;0;0;4;4;0;3;4;1;4;9;1;6;0;0;13;36;0;6;21;15;2;0;0;27;429;3;1;0;8;23;1;0;0;16;0;128;89;46;0;0;8;40;199
0;2019;3;0;0;2;3;3301702;3;2019m03;Duque de Caxias;Março;0;Baixada Fluminense;0;3;15;10;3;61;5;0;0;6;1;0;3;3;0;3;3;0;5;0;0;2;13;0;5;13;6;0;0;0;1;136;3;1;0;3;4;1;0;0;4;1;21;13;8;0;0;1;25;41
0;2019;11;1;0;7;0;3305554;3;2019m03;Seropédica;Março;1;Baixada Fluminense;0;8;24;32;10;48;1;0;0;6;2;0;3;4;0;3;7;0;1;0;0;13;27;0;1;33;9;1;0;0;6;247;3;1;0;4;11;2;0;0;3;1;23;9;14;0;0;0;47;54
7;2019;15;1;4;13;2;3302502;3;2019m03;Magé;Março;2;Baixada Fluminense;0;10;34;29;12;65;6;0;0;6;1;1;3;0;0;6;3;0;6;0;0;7;34;0;6;27;2;3;0;0;7;242;3;1;0;1;6;1;0;0;0;1;24;18;2;0;0;4;38;32
12;2019;49;1;5;25;2;3300456;3;2019m03;Belford Roxo;Março;0;Baixada Fluminense;0;11;39;139;12;54;23;0;0;29;12;1;3;5;5;13;23;2;23;9;0;35;124;0;32;57;59;14;0;0;98;1320;3;2;0;19;59;8;0;0;25;0;251;167;203;0;0;16;105;542
7;2019;41;0;0;35;2;3303500;3;2019m03;Nova Iguaçu;Março;1;Baixada Fluminense;0;4;20;53;5;52;1;0;0;75;4;5;3;15;5;50;40;1;1;3;0;29;53;0;4;124;31;4;0;0;33;990;3;3;0;5;56;13;0;0;15;1;223;152;59;0;0;1;236;335
15;2019;70;0;2;17;0;3305109;3;2019m03;São João de Meriti;Março;1;Baixada Fluminense;0;18;21;147;19;64;8;0;0;59;4;3;3;13;4;21;36;2;8;4;0;31;135;0;12;67;56;15;0;0;161;2153;3;5;0;49;137;17;0;0;50;0;437;250;179;0;0;18;141;743
0;2019;5;1;0;3;1;3303609;4;2019m04;Paracambi;Abril;3;Baixada Fluminense;0;2;24;27;6;51;0;0;0;7;3;0;3;3;1;0;2;0;0;0;0;7;18;0;0;7;1;2;0;0;4;130;3;0;0;0;2;0;0;0;0;0;9;7;2;0;0;1;14;12
3;2019;17;0;1;3;0;3302270;4;2019m04;Japeri;Abril;0;Baixada Fluminense;0;7;24;16;7;63;1;0;0;3;1;1;3;4;2;4;3;1;1;1;0;6;29;0;2;17;4;1;0;0;8;222;3;0;0;1;7;0;0;0;4;0;34;23;12;0;0;5;30;51
8;2019;52;1;3;18;0;3301702;4;2019m04;Duque de Caxias;Abril;1;Baixada Fluminense;0;18;15;103;19;60;2;0;0;31;12;0;3;1;2;7;28;7;2;0;0;26;103;0;2;35;19;6;0;0;18;837;3;0;0;19;43;6;0;0;49;0;221;129;74;0;0;11;73;339
0;2019;2;0;0;5;0;3301702;4;2019m04;Duque de Caxias;Abril;0;Baixada Fluminense;0;2;15;15;2;61;1;0;0;3;6;0;3;2;0;1;3;1;1;0;0;6;17;0;1;9;2;0;0;0;3;121;3;0;0;1;3;0;0;0;4;1;13;6;4;0;0;1;15;21
1;2019;6;0;0;2;0;3301850;4;2019m04;Guapimirim;Abril;2;Baixada Fluminense;0;6;34;22;8;67;2;0;0;6;0;0;3;2;0;0;2;3;2;1;0;12;22;0;3;17;2;3;0;0;3;160;3;0;0;0;5;3;0;0;0;2;13;8;6;0;0;3;21;26
4;2019;12;0;0;12;2;3304144;4;2019m04;Queimados;Abril;1;Baixada Fluminense;0;2;24;35;3;55;7;0;0;26;5;2;3;4;2;3;15;2;7;2;0;21;41;0;9;26;15;12;0;0;11;442;3;0;0;2;31;4;0;0;7;4;99;61;14;0;0;0;52;138
5;2019;27;1;2;20;1;3302502;4;2019m04;Magé;Abril;4;Baixada Fluminense;0;12;34;29;17;65;2;0;0;10;2;0;3;6;1;7;3;0;2;1;0;18;29;0;3;16;3;1;0;0;8;266;3;1;0;0;11;5;0;0;3;1;27;13;5;0;0;3;34;42
3;2019;13;0;0;21;1;3305554;4;2019m04;Seropédica;Abril;1;Baixada Fluminense;0;2;24;25;3;48;2;0;0;15;1;1;3;4;0;1;10;0;2;0;0;9;27;0;2;12;4;3;0;0;9;247;3;2;0;4;14;2;0;0;0;0;30;16;17;0;0;0;28;59
1;2019;21;0;0;8;1;3301702;4;2019m04;Duque de Caxias;Abril;0;Baixada Fluminense;0;6;15;43;6;62;11;0;0;15;6;0;3;3;3;6;5;0;11;1;0;18;49;0;12;25;27;4;0;0;15;489;3;3;0;14;31;3;0;0;16;0;141;94;31;0;0;4;43;219
8;2019;74;0;5;17;2;3305109;4;2019m04;São João de Meriti;Abril;0;Baixada Fluminense;0;20;21;135;20;64;12;0;0;90;17;4;3;18;8;19;39;0;12;2;0;45;124;0;14;120;79;15;0;0;174;2493;3;5;0;55;111;13;0;0;67;1;457;279;225;0;0;9;206;835
1;2019;10;0;0;10;1;3305554;5;2019m05;Seropédica;Maio;3;Baixada Fluminense;0;4;24;29;7;48;1;0;0;13;4;0;3;3;3;2;18;0;1;1;0;8;17;0;2;24;14;1;0;0;8;259;3;0;0;0;7;0;0;0;2;0;23;14;10;0;0;0;51;47
5;2019;47;0;3;12;0;3302858;5;2019m05;Mesquita;Maio;0;Baixada Fluminense;0;17;20;55;17;53;3;0;0;20;7;1;3;6;2;9;17;0;3;3;0;20;71;0;6;39;31;5;0;0;35;714;3;0;0;5;32;3;0;0;27;0;191;132;60;0;0;1;73;290
4;2019;52;0;6;40;0;3300456;5;2019m05;Belford Roxo;Maio;0;Baixada Fluminense;0;11;39;113;11;54;19;0;0;43;18;4;3;4;0;10;35;0;19;13;0;37;113;0;32;44;80;13;0;0;105;1446;3;0;0;36;60;3;0;0;28;0;298;210;272;0;0;15;93;689
0;2019;5;0;0;4;1;3301702;5;2019m05;Duque de Caxias;Maio;0;Baixada Fluminense;0;0;15;12;0;61;0;0;0;7;5;0;3;3;2;0;6;2;0;0;0;8;13;0;0;7;4;0;0;0;5;144;3;0;0;4;6;1;0;0;3;0;23;14;4;0;0;3;19;36
3;2019;12;1;0;2;1;3303609;5;2019m05;Paracambi;Maio;3;Baixada Fluminense;0;4;24;23;8;51;0;0;0;6;0;2;3;1;1;1;2;2;0;0;0;6;16;0;0;12;3;0;0;0;1;167;3;0;0;1;2;1;0;0;0;0;11;9;1;0;0;1;18;17
1;2019;6;0;0;2;0;3301850;5;2019m05;Guapimirim;Maio;0;Baixada Fluminense;0;5;34;22;5;67;1;0;0;1;4;1;3;3;0;0;2;5;1;0;0;13;18;0;1;28;3;1;0;0;0;159;3;0;0;1;5;3;0;0;1;0;11;5;11;0;0;5;33;29
6;2019;16;1;2;17;0;3302007;5;2019m05;Itaguaí;Maio;0;Baixada Fluminense;0;5;24;44;6;50;1;0;0;17;2;2;3;7;2;6;4;1;1;10;0;6;43;0;11;54;14;2;0;0;10;425;3;0;0;0;21;12;0;0;4;1;59;34;19;0;0;14;73;105
5;2019;12;0;0;27;2;3302502;5;2019m05;Magé;Maio;3;Baixada Fluminense;0;9;34;27;12;65;3;0;0;13;5;1;3;3;0;4;4;0;3;1;0;12;37;0;4;16;4;3;0;0;13;269;3;2;0;0;3;0;0;0;1;1;28;24;3;0;0;4;29;38
0;2019;23;1;2;41;6;3303500;5;2019m05;Nova Iguaçu;Maio;1;Baixada Fluminense;0;1;20;47;3;52;3;0;0;76;5;0;3;17;4;24;37;3;3;0;0;31;43;0;3;102;28;8;0;0;27;935;3;3;0;5;63;10;0;0;28;1;187;96;73;0;0;2;190;307
2;2019;13;1;0;7;4;3302502;6;2019m06;Magé;Junho;0;Baixada Fluminense;0;1;34;52;2;66;2;0;0;6;4;0;3;1;1;6;7;0;2;0;0;29;62;0;2;44;16;3;0;0;5;385;3;0;0;1;14;0;0;0;1;0;53;38;16;0;0;2;63;86
0;2019;5;0;3;7;1;3305554;6;2019m06;Seropédica;Junho;0;Baixada Fluminense;0;2;24;34;2;48;2;0;0;4;3;1;3;3;0;2;7;0;2;0;0;25;21;0;2;28;7;2;0;0;4;244;3;0;0;3;8;0;0;0;1;0;31;22;5;0;0;0;41;46
5;2019;16;1;0;10;1;3302502;6;2019m06;Magé;Junho;0;Baixada Fluminense;0;13;34;32;14;65;2;0;0;11;2;2;3;2;1;1;6;0;2;0;0;18;35;0;2;28;4;6;0;0;8;277;3;0;0;2;10;3;0;0;4;0;26;12;3;0;0;6;39;38
2;2019;7;0;1;3;2;3303609;6;2019m06;Paracambi;Junho;2;Baixada Fluminense;0;1;24;17;3;51;1;0;0;7;1;0;3;3;0;1;2;1;1;0;0;9;14;0;1;10;2;0;0;0;2;112;3;0;0;1;0;0;0;0;1;0;2;1;2;0;0;0;18;7
0;2019;14;0;0;3;2;3303203;6;2019m06;Nilópolis;Junho;1;Baixada Fluminense;0;0;20;43;1;57;3;0;0;28;2;1;3;8;0;8;15;1;3;0;0;16;66;0;3;50;26;3;0;0;13;642;3;0;0;5;41;13;0;0;12;0;201;148;77;0;0;7;83;322
2;2019;10;2;0;10;0;3302270;6;2019m06;Japeri;Junho;1;Baixada Fluminense;0;5;24;17;8;63;4;0;0;2;2;0;3;2;0;4;8;2;4;1;0;13;24;0;5;17;12;0;0;0;10;221;3;0;0;0;3;1;0;0;2;0;25;20;11;0;0;2;31;49
1;2019;1;0;0;9;0;3301702;6;2019m06;Duque de Caxias;Junho;1;Baixada Fluminense;0;0;15;10;1;61;1;0;0;2;0;0;3;2;1;0;5;8;1;0;0;5;23;0;1;6;0;4;0;0;2;141;3;0;0;6;3;1;0;0;2;2;15;10;6;0;0;1;14;30
8;2019;62;0;1;7;1;3303500;6;2019m06;Nova Iguaçu;Junho;0;Baixada Fluminense;0;15;20;61;15;56;17;0;0;31;11;1;3;6;1;1;14;0;17;3;0;29;82;0;20;44;33;8;0;0;52;771;3;0;0;7;56;8;0;0;15;5;193;122;68;0;0;14;67;314
1;2019;26;1;1;7;1;3302858;6;2019m06;Mesquita;Junho;0;Baixada Fluminense;0;8;20;50;9;53;2;0;0;24;5;1;3;2;4;2;17;0;2;2;0;20;53;0;4;42;17;4;0;0;22;650;3;2;0;3;35;3;0;0;27;0;188;126;58;0;0;7;68;271
9;2019;44;0;3;21;0;3300456;6;2019m06;Belford Roxo;Junho;1;Baixada Fluminense;0;11;39;146;12;54;12;0;0;24;10;1;3;8;2;5;24;2;12;11;0;36;118;0;23;37;61;10;0;0;77;1251;3;2;0;25;48;8;0;0;31;1;256;177;218;0;0;13;76;571
0;2019;8;0;0;3;1;3303609;7;2019m07;Paracambi;Julho;7;Baixada Fluminense;0;6;24;25;12;51;1;0;0;7;0;0;3;3;0;3;1;0;1;0;0;5;15;0;1;14;2;0;0;0;0;138;3;0;0;1;3;0;0;0;0;0;10;7;1;0;0;1;22;14
0;2019;7;0;2;6;1;3302502;7;2019m07;Magé;Julho;1;Baixada Fluminense;0;0;34;63;1;66;0;0;0;29;5;0;3;5;3;6;12;0;0;0;0;27;85;0;0;46;14;2;0;0;3;461;3;0;0;2;11;0;0;0;0;0;53;42;10;0;0;6;73;79
2;2019;9;0;1;12;1;3305554;7;2019m07;Seropédica;Julho;3;Baixada Fluminense;0;2;24;19;5;48;1;0;0;6;3;2;3;6;0;2;6;0;1;0;0;7;20;0;1;20;6;3;0;0;6;264;3;0;0;8;18;3;0;0;4;0;47;25;6;0;0;1;35;70
0;2019;31;0;5;4;3;3302858;7;2019m07;Mesquita;Julho;0;Baixada Fluminense;0;12;20;44;12;53;2;0;0;23;3;2;3;6;3;15;23;1;2;1;0;21;58;0;3;14;13;4;0;0;33;599;3;0;0;4;48;8;0;0;19;0;194;127;40;0;0;4;64;259
2;2019;15;2;0;13;2;3302502;7;2019m07;Magé;Julho;3;Baixada Fluminense;0;7;34;36;12;65;1;0;0;14;3;0;3;5;1;2;3;2;1;0;0;6;27;0;1;28;3;0;0;0;6;255;3;0;0;1;8;0;0;0;0;0;28;20;4;0;0;4;41;36
0;2019;4;0;0;2;0;3301702;7;2019m07;Duque de Caxias;Julho;0;Baixada Fluminense;0;0;15;12;0;61;3;0;0;6;2;0;3;5;1;0;1;3;3;0;0;5;18;0;3;8;3;1;0;0;1;113;3;0;0;3;3;0;0;0;2;0;11;6;6;0;0;0;15;23
2;2019;9;1;0;1;0;3301850;7;2019m07;Guapimirim;Julho;1;Baixada Fluminense;0;4;34;19;6;67;2;0;0;4;2;0;3;4;0;1;2;1;2;0;0;26;18;0;2;21;3;1;0;0;6;156;3;0;0;0;2;1;0;0;0;2;5;3;8;0;0;2;28;19
4;2019;20;0;2;9;1;3303203;7;2019m07;Nilópolis;Julho;0;Baixada Fluminense;0;5;20;49;5;57;5;0;0;29;2;3;3;12;4;11;10;0;5;2;0;16;55;0;7;28;23;1;0;0;19;587;3;1;0;5;56;7;0;0;6;0;175;113;52;0;0;4;66;263
4;2019;22;1;0;9;1;3301702;7;2019m07;Duque de Caxias;Julho;0;Baixada Fluminense;0;10;15;34;11;62;4;0;0;18;6;0;3;3;0;4;11;1;4;1;0;14;41;0;5;30;18;10;0;0;16;446;3;1;0;10;26;5;0;0;10;0;122;86;18;0;0;3;49;174
2;2019;19;0;0;23;2;3302007;7;2019m07;Itaguaí;Julho;2;Baixada Fluminense;0;6;24;33;7;50;2;0;0;9;14;0;3;1;1;4;5;2;2;6;0;6;33;0;8;47;10;0;0;0;16;408;3;1;0;2;17;5;0;0;12;1;78;49;30;0;0;7;60;127
4;2019;39;0;2;13;0;3303500;7;2019m07;Nova Iguaçu;Julho;1;Baixada Fluminense;0;7;20;74;8;56;8;0;0;30;12;1;3;7;1;4;13;0;8;1;0;23;81;0;9;43;19;10;0;0;32;760;3;3;0;12;75;10;0;0;21;6;209;113;54;0;0;13;68;313
6;2019;31;0;2;27;1;3303500;8;2019m08;Nova Iguaçu;Agosto;1;Baixada Fluminense;0;4;20;118;5;58;15;0;0;29;14;0;3;13;0;6;26;0;15;1;0;45;124;0;16;29;21;9;0;0;17;987;3;0;0;11;76;10;0;0;22;1;234;136;95;0;0;3;75;372
1;2019;4;0;0;6;0;3301850;8;2019m08;Guapimirim;Agosto;0;Baixada Fluminense;0;2;34;16;2;67;1;0;0;5;4;1;3;3;0;1;3;1;1;0;0;15;10;0;1;23;3;1;0;0;2;130;3;0;0;1;4;0;0;0;1;1;8;3;6;0;0;0;30;19
0;2019;3;0;0;2;1;3301702;8;2019m08;Duque de Caxias;Agosto;0;Baixada Fluminense;0;0;15;13;0;61;2;0;0;8;5;0;3;0;1;3;2;2;2;0;0;3;18;0;2;10;7;2;0;0;1;145;3;0;0;2;1;3;0;0;1;1;11;9;6;0;0;0;17;30
11;2019;27;0;1;6;2;3302858;8;2019m08;Mesquita;Agosto;1;Baixada Fluminense;0;12;20;41;12;53;5;0;0;38;7;2;3;4;4;15;27;2;5;3;0;31;54;0;8;38;13;5;0;0;27;695;3;0;0;4;36;4;0;0;18;2;170;116;40;0;0;11;90;233
3;2019;24;0;1;13;0;3302502;8;2019m08;Magé;Agosto;1;Baixada Fluminense;0;11;34;30;12;65;2;0;0;11;6;0;3;8;3;5;10;1;2;1;0;14;24;0;3;17;1;1;0;0;6;237;3;1;0;0;11;2;0;0;2;0;26;13;4;0;0;3;43;34
0;2019;18;0;0;12;2;3305554;8;2019m08;Seropédica;Agosto;2;Baixada Fluminense;0;4;24;21;6;48;2;0;0;6;5;0;3;5;0;1;8;7;2;0;0;35;18;0;2;20;6;1;0;0;6;240;3;1;0;7;16;0;0;0;1;0;33;16;11;0;0;2;36;58
1;2019;17;0;3;16;0;3302007;8;2019m08;Itaguaí;Agosto;0;Baixada Fluminense;0;2;24;18;2;50;3;0;0;15;7;2;3;8;0;5;5;2;3;7;0;15;35;0;10;53;5;4;0;0;22;378;3;1;0;2;15;5;0;0;3;1;52;34;31;0;0;13;71;97
4;2019;20;0;1;15;0;3301702;8;2019m08;Duque de Caxias;Agosto;0;Baixada Fluminense;0;10;15;41;10;62;3;0;0;20;4;1;3;3;1;2;7;0;3;6;0;9;41;0;9;31;26;4;0;0;19;460;3;2;0;20;21;10;0;0;7;0;107;79;31;0;0;5;44;196
15;2019;41;1;6;32;1;3300456;8;2019m08;Belford Roxo;Agosto;0;Baixada Fluminense;0;14;39;122;15;54;22;0;0;43;8;1;3;6;2;6;37;3;22;13;0;24;104;0;35;61;72;11;0;0;114;1408;3;2;0;34;47;3;0;0;32;0;261;182;278;0;0;20;113;650
7;2019;51;0;3;32;2;3301702;8;2019m08;Duque de Caxias;Agosto;0;Baixada Fluminense;0;11;15;66;11;60;6;0;0;21;2;0;3;2;2;6;33;6;6;6;0;37;80;0;12;42;18;10;0;0;23;849;3;2;0;13;22;11;0;0;34;5;182;126;102;0;0;5;87;333
0;2019;19;0;0;8;1;3302270;9;2019m09;Japeri;Setembro;0;Baixada Fluminense;0;3;24;24;3;63;3;0;0;7;3;0;3;2;0;2;2;0;3;1;0;11;26;0;4;13;4;3;0;0;14;228;3;0;0;1;4;0;0;0;5;0;28;19;16;0;0;2;20;49
11;2019;21;1;1;16;0;3302502;9;2019m09;Magé;Setembro;3;Baixada Fluminense;0;15;34;31;19;65;2;0;0;12;11;1;3;5;0;3;4;0;2;1;0;9;29;0;3;15;6;2;0;0;2;277;3;0;0;1;6;1;0;0;2;0;30;22;2;0;0;7;27;40
